chunk_id,year,heading,text,label
d397b3a93b9e8284,2018,Where we're going,"We’re still relatively young as a company and are committed to and passionate about making Uber a truly diverse and inclusive place. We’re excited to have a new Chief Diversity and Inclusion Officer, Bo Young Lee, who will, among other things, help build out a robust supplier diversity program and create more engaging development programs for women and underrepresented minorities. We have the audacious goal of being the most inclusive workplace in the world. We know that ambition requires unwavering intention and commitment from everyone at Uber. With that in mind, diversity and inclusion will be at the core of our broader strategy as a company. You can also download our two most recent EEO-1 reports below. We wanted to share these with you in the interest of transparency, even though we think the information on this site is a better representation of how we’re doing.",mission_brand
17aa625db6b5e4dc,2018,Creative problem-solving,We enjoy working on hard problems together because the hardest challenges are often the most rewarding.,mission_brand
5d12ad95078cd76d,2015,Ryan Graves,"An active problem-solver and strategist, Ryan grew Uber’s operations team from a single employee to a global workforce. Previously, he focused on growth and business development for Foursquare and SocialDreamium. He also led enterprise resource planning and corporate restructuring at General Electric and CNA Insurance. When not scaling Uber’s operations, Ryan volunteers as a consultant for internet businesses and not-for-profit ventures. Ryan holds a B.S. in Economics from Miami University (Ohio). Being an avid surfer, he prefers wet suits to business suits.",employee_story
f80efeadda3693f8,2019,Develop our people,"It’s not sufficient to find the best people from all walks of life; once they arrive at Uber, we need to support them and ensure that they feel a sense of belonging. To that end, in Q2 we will launch new leadership programs for underrepresented groups and for women; we are doubling down on our support for employee resource groups; and we are continuing our diversity and inclusion and allyship workshops.",mission_brand
5cfb88994cc79500,2024,In-app notifications for new and existing drivers,All new and existing drivers will receive an in-app notification that requires them to acknowledge their contractual and legal obligations related to accepting service animals on trips.,mission_brand
74a3adc797a28be5,2019,Gender,Data are as of March 2017 and March 2018. Leadership is defined as director and above; 2018 view includes general managers for Ops departments.,navigation_junk
f9fc87ea233fdbd8,2019,Hired a diversity sourcing team,"We hired and activated a dedicated diversity sourcing team to better target key cities across the US. Our teams instituted structured interviews to ensure that candidates are asked the same questions and judged against the same competencies, and we’ll be sharing the outcomes of that work with employees to let them know what will be informing our actions. We also implemented an Interview Moderator program whereby moderators observe interviews to ensure fairness.",mission_brand
555767e37e096cc8,2015,Bold Ideas,"At Uber, the best idea always wins. We empower our teams to find creative solutions to difficult problems.",mission_brand
992f321a711bf349,2019,Blog,"Find new places to explore and learn about Uber products, partnerships, and more.",navigation_junk
f30430ebd5db3ba0,2019,Global gender,"Data are as of March 2017 and March 2018. Support and Operators includes community support representatives, experts at our Greenlight Hubs, Xchange Leasing specialists, funnel operations specialists, and self-driving operators.",navigation_junk
0e6dcadfe8946a61,2019,Rides and beyond,"In addition to helping you get from point A to point B, we're working to bring the future closer with self-driving technology and urban air transport , helping people order food quickly and affordably, removing barriers to healthcare , creating new freight-booking solutions, and helping companies provide a seamless employee travel experience.",mission_brand
48a970293a3c7024,2020,Jumpstart your application,"Sign in with your existing recruiting profile or apply with a resume. PLEASE NOTE: For details about how LinkedIn shares information, refer to LinkedIn's Privacy Policy. Any information we collect in connection with your application will be treated in accordance with our Candidate Privacy Statement.",process_logistics
d67925208f1e2548,2019,"Flexible shipping, anytime","Uber Freight is a free app that matches carriers with shippers. Shippers tap a button to instantly book the loads they want to haul. And thanks to upfront pricing, carriers always know how much they’ll get paid.",job_listing
d9cd69433a650a02,2024,Equipped vehicles,Uber’s WAV lets riders who use non-folding motorized wheelchairs connect with drivers in wheelchair-accessible vehicles equipped with ramps or lifts.,mission_brand
7da5243256548185,2024,Riders who are deaf or hard of hearing,"Audio isn’t needed for full functionality of the Uber app. Assistive technology such as visible and vibrating alerts can help riders who are deaf or hard of hearing use the Uber app easily, and in-app features, such as the ability to enter a destination, can facilitate non-verbal communication between the rider and driver.",mission_brand
dce5dbfd0330fe25,2019,LGBTQ+ community,"We also asked our employees to self-identify their sexual orientation and gender identity. The responses were completely voluntary and anonymous. In total, over a third of employees chose to answer, and 15% identify as LGBTQ+. While we recognize that it’s perhaps too small a response rate from which to draw overarching conclusions, it’s helpful to get a baseline as we work to increase the response rate in our next report. In 2017, the UN Human Rights Office released standards of conduct for businesses around the world on how to treat LGBTQ+ employees, suppliers, and customers. Uber is proud to support these standards , and we look forward to using them as our framework as we continue to grow and scale.",mission_brand
6c54e5b6458bbf87,2019,"Getting food to your customers, fast","Uber Eats makes a real impact on your restaurant business. When your food is featured in the app, new customers can discover it and loyal customers can enjoy it more often. Delivery partners using the Uber app deliver the food fast, maintaining the best possible food quality.",job_listing
1fcb80e0b26c071d,2014,Bold Ideas,"At Uber, the best idea always wins. We empower our teams to find creative solutions to difficult problems.",mission_brand
ac8caeac548f8918,2018,Building something big together,"We’re building something people use every day. From how you get home from work, to how you eat meals, or how you move huge shipments of absolutely anything, the work we contribute moves the world a few steps forward. And that’s one of the best parts about working here—knowing that the work you do helps shape the future. And getting to that bright future means solving some of the most difficult problems of the present. It takes a lot of hard work, a lot of love, and support from colleagues all over the world. At Uber, we have brought together a world-class collective of problem-solvers. And we all fundamentally understand that tough challenges help us personally grow the most. That’s why we wholeheartedly believe in learning by doing—and that there is no better classroom than real-world experience. Because if it helps you grow, then we all grow. Together.",mission_brand
a9056be0a4803719,2019,Newsroom,Learn more about our company and the latest news near you.,navigation_junk
374e866ba86bc6b2,2024,Help and support,"Visit our Help Center to find out more information about your Uber account, to browse frequently asked questions, or to leave feedback on a recent trip.",navigation_junk
e3b449b4d7a2b5c6,2016,"Top talent, high standards",Work alongside the best in your field—the people who make you want to be better and can also help get you there. Meet the people .,mission_brand
ac4d7fb361da52ce,2019,The people who move Uber,"Created and operated by employees, our employee resource groups (ERGs) are working on ways to further build and improve our culture across the world. In 2017, our ERGs expanded from around 2,000 members to almost 7,000 members across the company. And we're exceptionally proud of their work: employees who showed significant leadership in ERGs received a special bonus in recognition of their work to further inclusion at Uber. Learn more about all the work our employee resource groups are doing below.",mission_brand
6152fa4c9ffe60d7,2013,The Company,"Uber is evolving the way the world moves. By seamlessly connecting riders to drivers through our apps, we make cities more accessible, opening up more possibilities for riders and more business for drivers. From our founding in 2009 to our launches in over 35 cities today, Uber's rapidly expanding global presence continues to bring people and their cities closer.",mission_brand
48e2c7e8ca18ffdb,2019,Traveling?,Please enter your nearest city name to help us display the correct information for your area,navigation_junk
95346f4b0ab6ebff,2015,Location,"General Manager - Scotland Operations Glasgow. United Kingdom HR Business Partner, Central U.S. & Canada People Operations Chicago, IL Marketing Manager, Paid Performance - Russia Local Marketing and Support St. Petersburg, Russia Operations Coordinator - Glasgow Operations Glasgow. United Kingdom Operations & Logistics Manager - Glasgow Operations Glasgow. United Kingdom Operations & Logistics Manager - St. Petersburg (Russia) Operations St. Petersburg, Russia Sr. Associate, Public Policy & Gov't Relations, China Public Policy and Communications Beijing, China Sr. Global Equity and Mobility Plan Specialist Finance and Accounting San Francisco, CA Sr. Machine Learning Scientist, China Operations San Francisco, CA Sr. Machine Learning Scientist, EMEA Operations San Francisco, CA Sr. Machine Learning Scientist, Visualization & Maps Operations San Francisco, CA Sr. Marketing Manager - Nashville Local Marketing and Support Nashville, TN Sr. Operations Research Scientist Operations San Francisco, CA Sr. Recruiter People Operations Chicago, IL Tech Services - Sr. Technical Project Manager -Asia Pacific Lead Engineering San Francisco, CA",job_listing
341c431246cba880,2019,"Access to rides, on demand","Giving riders—and drivers—the power to get where they want to go From clear navigation options to cashless payments, the app is designed to help people get to their destinations.",job_listing
66d2bc9020fb4cd3,2016,Shape the world you want,"Work alongside the best in your field—the people who make you want to be better and can also help get you there. Meet the people . We move fast to do things that have never been done. Because you have to take risks if you want to build the next big idea. Help improve local economies, make roads safer, and bring opportunities to millions of women and men around the world.",mission_brand
b8af94078323d80b,2024,Share your ETA and location,"Riders can easily share their ride details, including the specific route and estimated time of arrival, with loved ones for extra peace of mind. Friends or family members will receive a link where they can see the driver’s name, photo, and vehicle information, and track where the rider is on the map in real time until they arrive at their destination—all without downloading the Uber app.",mission_brand
329884cfe09bd693,2024,On-demand transportation,"The Uber app makes it easier for riders with disabilities to get from A to B at the touch of a button. They no longer have to arrange rides through a dispatcher or resort to other, less convenient, means of finding a ride.",mission_brand
965347b743127284,2019,Expanding the definition of diversity,"While we’ve always understood and acknowledged that diversity is about more than just race and gender, particularly as a global company, this year we wanted to measure numbers beyond the traditional categorizations. With employees in all parts of the world, our workforce has a similarly diverse set of stories to tell. In total, 16% of US employees have work visas, and they represent 90 countries.",mission_brand
8203e14edb84cb0a,2019,Celebrating diversity,"At Uber, we want to create a workplace that is inclusive of everyone, where every person can be their authentic self, and where that authenticity is celebrated as a strength. In order to create a safe environment for all our employees, customers, and the industry; to deliver the very best product to as many people as we can; and to have the highest-performing team possible, it’s imperative that we create an environment where people from every background can thrive.",mission_brand
8c74523ea17da193,2024,Product features for deaf or hard of hearing drivers,"Additionally, we partnered with the Communication Service for the Deaf, the largest deaf-led nonprofit in the United States, to expand opportunities for deaf men and women. We’ve also worked with members of the deaf community, including the National Association of the Deaf and Telecommunications for the Deaf and Hard of Hearing (TDI), to design and implement a series of fully optional product capabilities to improve the driver experience, including these:",mission_brand
a175d22feb701821,2025,,The page you're looking for is not available at this time,navigation_junk
66f59a842e8501ff,2017,Building something big together,"We’re building something people use everyday. Whether it’s heading home from work, getting a meal from your favorite restaurant delivered to your door, or earning extra income for the next vacation, Uber is humbly becoming part of the fabric of daily life around the world. We’re making cities safer, smarter, and more connected. And we’re doing it at a global scale—celebrating the communities where we exist, energizing local economies and bringing opportunity to millions of people around the world. The impact is visible and measurable, and that drives us to keep moving forward.",mission_brand
22b2a1dd66923302,2024,Wait time fee waivers,"Riders with disabilities, or individuals who frequently accompany riders with disabilities on trips, can request a waiver of wait time fees for their accounts by submitting a certification .",benefits_perks
fb67727333077092,2019,Where we are,"We have made meaningful progress over the last year, but we still have a lot of work to do to both increase representation of and improve the experience for women and underrepresented populations, particularly in our tech functions. We continue to believe that transparency is the only means through which we can make substantive change, so here’s where we are, below.",mission_brand
