chunk_id,year,heading,text,label
eb6af020407abffe,2018,@harikondabolu,Comic from Queens living in Brooklyn. Co-host of @kondabolubros. Repping 1-718 dangerously. Watch my Netflix special “Warn Your Relatives.” I have great hair.,navigation_junk
0e2f897343a21ca6,2016,TECHNOLOchicas,"@TwitterAlas empowers Latino employees to make an impact at Twitter and beyond, and the group recently teamed up with TECHNOLOchicas to focus on supporting a new generation of Latinas working in tech.",mission_brand
7981fa82a49f1ff1,2018,How we approach the world,"We're building a platform where all voices can be heard, creating fun ways for people to express themselves, and growing our business in a way that makes us proud.",mission_brand
f7a4427779b72d31,2022,Internships,"If you intern at Twitter, you’re a Tern. And our Terns are just as important as any member of the flock. Our virtual internships for third year (and above) undergrad and grad students let you experience day-to-day life in the company. You love research — so do we. Here, PhD students work on a research project with a Machine Learning team.",process_logistics
a98854739a21d6ec,2018,Openings,"Workplace 1 Open Role Arrow down icon Receptionist Atlanta, GA Bring your joy to work and represent Twitter as an intricate part of the team! #lovewhereyouwork #ATLTwitter Atlanta, GA",job_listing
0c1ba7fb83de8c4c,2019,@JoinTheFlock,"We're the People Team @Twitter. We're hiring service, purpose-driven people who are creative and move fast. All things Twitter Careers! #LoveWhereYouWork",job_listing
3a36546262c09836,2017,@harikondabolu,Comic from Queens currently living in Brooklyn. Co-host of #PoliticallyReactive. 2nd album Mainstream American Comic is here: https://t.co/j6a1b5qbRs,navigation_junk
9ddc4e07626cd12d,2021,New Graduates,"Training, mentorship, and rotating assignments provide unique insight into how we design products and bring them to market. Start your career at Twitter. Transition from student to Tweep, while working on a product that impacts the world everyday. We’re currently hiring candidates who are still enrolled in school and graduate by December 2021/2022 for full-time positions. Develop your career in tech. We have a variety of programs to build technical skills and connect you with mentors to guide your career development. We’re currently hiring candidates with 2 years experience or less for full-time opportunities.",process_logistics
95d8e424cd04fe14,2016,Openings,"Legal & Public Policy 16 Open Roles Arrow down icon Senior Safety Policy Specialist - Trust & Safety Singapore Are you passionate about online safety and speech issues? Come join our team! Singapore Senior Product Counsel - Video San Francisco, CA San Francisco, CA Legal Counsel - Compliance (New York) New York, NY ​Come join Twitter’s small but growing global Compliance team. New York, NY Intellectual Property and Identity Specialist, Trademark San Francisco, CA San Francisco, CA Senior Business Analyst - Trust Operations San Francisco, CA Are you passionate about using data to drive big decisions? Come join the Trust Operations team! San Francisco, CA Employee Relations Partner San Francisco, CA Join Twitter’s Employee Relations team and help make Twitter a great place to work and thrive professionally and personally San Francisco, CA Senior Counsel, Commercial (Sales) - New York, New York New York, NY New York, NY Senior Safety Policy Specialist - Trust & Safety San Francisco, CA Are you passionate about online safety and speech issues? Come join our team! San Francisco, CA Intellectual Property and Identity Specialist, Copyright, ( Contract) Dublin Dublin Director, Public Policy - SE Asia/Australia (Singapore) Singapore The @Policy team works at the intersection of technology, politics, policy, and philanthropy. If you too can multitask - come join us! Singapore Policy Domain Specialist, Minors & Content - Arabic, Indonesian, Korean, Russian Singapore Do you have a passion for keeping people safe online and preventing abuse? Come join our team! Singapore ​Policy Domain Specialist, Minors & Content - Bilingual Japanese Singapore Do you have a passion for keeping people safe online and preventing abuse? Come join our team! Singapore Legal Counsel - Compliance, APAC (Singapore) Singapore Singapore Senior Counsel - Marketing San Francisco, CA San Francisco, CA Senior Safety Policy Specialist - Trust & Safety Dublin Are you passionate about online safety and speech issues? Come join our team, as a Sr Safety Policy Specialist on our Trust & Safety Team! Dublin Legal Ads Policy Specialist San Francisco, CA San Francisco, CA",navigation_junk
ff8bd4161e14156e,2020,What's a BRG?,Business Resource Groups (BRGs) are made up of Tweeps who volunteer their time and skills to help make Twitter’s culture inclusive and welcoming to everyone. You can follow our BRGs on the platform:,mission_brand
a9c6d40023ecd9fe,2019,public conversation.,"We serve the public conversation because it’s the best way to connect, debate, learn, and solve problems. Joining the team today means you’ll have an impact on the conversation of tomorrow. It's not always easy, but nothing worth doing ever is. We serve by promoting a culture of flexibility and autonomy. These principles guide us. Promote #health A healthy workplace sustains a healthy platform. And a healthy platform leads to productive conversations. Earn #trust To invite more voices, we must earn and keep the trust of those using the service. Likewise, the more our team trusts both the company and each other, the stronger we grow. Be #straightforward Straightforward means two things: simple and honest. A Twitter that is both of those things is a Twitter that will endure. We seek straightforwardness in our product and in our culture. Unite profit and #purpose A sense of purpose motivates us. Profit is how we expand and improve. Twitter is not a business—it’s a service with a business that keeps it going. Be #fast, #free, and #fun Our service is successful when it’s fast, free, and fun to use. Our work culture is a success when we can move fast, feel the freedom to work how we want, and have fun building something meaningful. Talented, curious people make us what we are. Below you’ll discover a few members of the team. These are just a handful of people whose lives and careers shape Twitter.",mission_brand
2b98072e8903d86c,2019,@TwitterAsians,"Twitter Asians aims to strengthen Twitter as a great place for Asian employees to work and advance their careers. Our mission is to empower, develop, and retain Asian employees through various social and professional initiatives.",mission_brand
681e708ced3c4430,2016,@wkamaubell,"Stand-up Comic & host of @CNN's #UnitedShades of America, @denzealots, @KamauRightNow & #PoliticallyReActive. I tell jokes, but I'm not kidding. #Emmy nominated",navigation_junk
5e17c9ddccf5337d,2018,@wkamaubell,"Stand-up Comic & host of @CNN's #UnitedShades of America, @denzealots, @KamauRightNow & #PoliticallyReActive. I tell jokes, but I'm not kidding. #Emmy WINNER!",navigation_junk
cec8822a39f6d75c,2016,"Partnerships, marketing, and communications","Based out of NCR, the National Capital Region of India, Twitter Gurugram is close to the power centres, government agencies, and Fortune 500 brands in India. At Gurugram, we're located at The Executive Center at One Horizon Center, a thriving hub of global and local tech companies. We have a small yet flexible open work space with snacks, recreation options, flexible work hours, and industry leading fitness perks.",mission_brand
4f9950255796e104,2019,What's a BRG?,Business Resource Groups (BRGs) are made up of Tweeps who volunteer their time and skills to help make Twitter’s culture inclusive and welcoming to everyone. You can follow our BRGs on the platform:,mission_brand
d474eab9913aa7c5,2017,@KarlTheFog,"All that is sunny does not glitter, not all those in the fog are lost. Throwing shade is my full-time job.",navigation_junk
8e89c82d64d5084f,2021,Choose the workplace that works for you,"As long as you can legally work where you’re going, many of our roles can be done from various locations around the world. We have offices across the globe. If you’re about that in-person feel, find a role in an office near you. Many Tweeps love working from home — and in sweats. If that sounds like you, check out our “remote” (or, as we call it, “WFH”) roles. For those who want the best of both worlds, go for it. Just find an office nearby and a role that allows working from home.",benefits_perks
8f39c863cba4ea38,2019,@harikondabolu,Comic from Queens living in Brooklyn. Co-host of @kondabolubros. Watch my Netflix special “Warn Your Relatives.” I have great hair.,navigation_junk
644b32fb7f527dd4,2019,@JoinTheFlock,"We're the People Team @Twitter. We're hiring service, purpose-driven people who are creative and move fast. #LoveWhereYouWork #JoinTheFlock",job_listing
690059185abdb88c,2021,#JoinTheFlock,"This page and certain other Twitter sites place and read third party cookies on your browser that are used for non-essential purposes including targeting of ads. Through these cookies, Google , LinkedIn , Glassdoor and Indeed collect personal data about you for their own purposes. Learn more .",navigation_junk
0581c5d3e6583bc1,2021,Be the first to know,"Stay up to date on University’s events and programs. This page and certain other Twitter sites place and read third party cookies on your browser that are used for non-essential purposes including targeting of ads. Through these cookies, Google , LinkedIn , Glassdoor and Indeed collect personal data about you for their own purposes. Learn more .",navigation_junk
eaaf6ab47e18aa2b,2018,@MLBcathedrals,"Photo history of everything MLB ballparks, past & present. Listed: Sporting News 200 Must Follows & Sports Illustrated Twitter 100. Not affiliated w/ MLB. SABR.",navigation_junk
9b2673da8a8635a7,2019,How we collaborate,"Passion and personality matter. You’ll work with creative and curious people across the globe, and we want you to feel comfortable being yourself every day you're here.",mission_brand
95153ba42bc8f335,2017,We're better together,"Our differences makes us stronger; inclusion makes them matter. That’s why building a strong culture is important to us — once you join the flock, we have many ways for you to get involved and bring your “whole self” to your role. Our employee groups foster supportive environments for employees of various backgrounds, and have also led the charge on incredible programming and initiatives, both internal and external. For example, @TwitterOpen helped us achieve an HRC Corporate Equality Index perfect score and our women’s groups developed our global 2016 #SheInspiresMe campaign around International Women’s Day . Through our #HeForShe team efforts, Twitter became the first corporate impact champion in tech for the UN’s global gender equality initiative. Thanks to the work of @Blackbirds , BuzzFeed named our custom fist Twitter emoji the best part of Black History Month, and our parents group helped expand our policy so all new parents can get up to 20 weeks of paid parental leave. Our technical women team up with programs like Girls Who Code to teach a new generation of curious and passionate thinkers. Learn more about our committment to inclusion and diversity.",mission_brand
5e6993683ebbd4ac,2020,@TwitterAlas,"Twitter Alas (""wings"" in Spanish) is for employees of Latino and Latin American descent and for others with an interest in Latinx culture. Our mission is to shape Twitter's inclusive environment, support leadership opportunities, and empower the people and advertisers on Twitter.",mission_brand
7c0e5ab5de5875e7,2016,Twitter is where inclusion lives,"People come to Twitter to freely express themselves, and we’ve seen this through individual Tweets and collective movements like #BlackLivesMatter , #ILookLikeAnEngineer , and #LoveWins . Just as inclusion lives on our platform, we’re striving to ensure Twitter is reflective of our users, and that our workplace and the decisions we make about it are equally inclusive. We want our different perspectives to flourish — they make us stronger and help make product decisions that will best serve our users around the world.",mission_brand
d85099abd900a6b3,2021,@TwitterWomen,"Twitter Women exists to foster gender equality and support the advancement of women at Twitter and in the tech industry through professional development, skill-building, and networking.",mission_brand
7d1b3abebec0cbe4,2020,(so you can be too),"As a workplace, Twitter is challenging, but it’s also liberating. Because you’re trusted to do your best work without missing out on other important parts of your life. And you can work where you're at your most creative and productive, wherever in the world that may be. Flexibility makes all things possible. So what kinds of important things do Tweeps do while they also work at Twitter? They host podcasts , they teach people to skate , they make one-of-a-kind art garments , they DJ , they bake unbelievably delicious goodies , they organize music conferences , they have adorable kids , they take photos , they cover fútbol , and they run and jump . This page and certain other Twitter sites place and read third party cookies on your browser that are used for non-essential purposes including targeting of ads. Through these cookies, Google , LinkedIn and Glassdoor collect personal data about you for their own purposes. Learn more .",mission_brand
aeafccd394578a87,2017,How we collaborate,"Passion and personality matter. You’ll work with creative and curious people across the globe, and we want you to feel comfortable being yourself every day you're here.",mission_brand
1e79e79baf58f355,2021,Our BRGs,"Our Business Resource Groups (BRGs for short) are made up of Tweeps and their allies who dedicate time to shaping our culture by uplifting and empowering our communities. They work to make Twitter a place where anyone, anywhere can belong. Twitter Able is a community of Tweeps with a mission to make the Twitter workplace and product accessible to all. Twitter Alas is our community of Latinx employees and allies committed to uplifting Latinx culture. Twitter Arabs celebrates the diverse lives of Arab Tweeps and fosters understanding of Arab heritage. Twitter Asians brings together our Tweeps of Asian descent and allies with an interest in Asian cultures. Blackbirds is our community of Black Tweeps and allies with a mission to foster an environment dedicated to inclusion and belonging. Twitter Faith is a multifaith network of Tweeps dedicated to belief diversity, community, and understanding. Twitter Indigenous unites and empowers our Indigenous Tweeps and allies with a mission to bring awareness to Indigenous history, culture, and causes around the world. Twitter Open aims to unite and empower our LGBTQIA+ Tweeps and allies. Twitter Parents provides a community that helps support our Tweeps through their parenting journeys. Twitter Stripes aims to celebrate and support our Tweep veterans, service members, and military families. Twitter Women is a community of Tweeps on a mission to foster gender equity and the advancement of women.",mission_brand
9e33c36bbd12e435,2017,@ClintSmithIII,"Writer. Teacher. PhD Candidate @Harvard studying incarceration, education, and inequality. Author of Counting Descent.",navigation_junk
db5ae7df0c2cfb3d,2021,Find your program,"Our unique programs provide deep experiences for both interns and full-time employees. If you can think on your feet and speak your mind, you can help bring the power of conversation to people all over the world.",process_logistics
f31c537d7b577a7c,2017,How we approach the world,"We're building a platform where all voices can be heard, creating fun ways for people to express themselves, and growing our business in a way that makes us proud.",mission_brand
117551b24a5eb5ed,2016,How we do our work,"We innovate, experiment, and move at a fast pace. We’re a learning organization with a growth mindset, and we’re always looking for ways to improve our product and ourselves.",mission_brand
37b34a973f4d89c3,2021,Check out our Inclusion & Diversity Report,"Transparency is core to who we are, so we provide regular public updates. See what’s happening in our latest I&D annual report.",mission_brand
bb49cde6c69c86d8,2022,How we’re getting there,"We’ve made steady progress towards our 2025 vision, but our work is far from over. Stay up-to-date on what we’re doing to meet our diversity goals.",mission_brand
0c6db2ada5866bc7,2018,Calling all students! Start your career at Twitter.,Work on projects that have immediate impact across the globe.,mission_brand
cabbc875f1db5cd0,2019,Openings,"Sales & Partnerships 1 Open Role Arrow down icon Client Account Manager, India (Delhi) Gurugram Join Us! Gurugram",navigation_junk
679affbbef797b61,2018,Lesbians Who Tech,"Our LGBTQ and women's groups help host the Lesbians Who Tech San Francisco Summit, including a keynote address, networking event, and career fair at Twitter HQ.",mission_brand
57ca7f216fa3fb04,2016,@mindykaling,"The Mindy Project, on @Hulu. Season 5 premieres October 4th. Why Not Me? is my second book. instagram: mindykaling",navigation_junk
1233a856e1bc34d8,2018,@MLBcathedrals,"Photo history, everything MLB ballparks, past & present. Listed: Sports Illustrated Social 100, SN 200 Must Follows & WSJ/Men'sHealth top 3. Not aff w/MLB. SABR",navigation_junk
017277c9ba348468,2018,How we collaborate,"Passion and personality matter. You’ll work with creative and curious people across the globe, and we want you to feel comfortable being yourself every day you're here.",mission_brand
be9daaf8c72d6096,2017,Perks of working in Dublin,"Work with ambitious, fun, and diverse people across EMEA and help scale Twitter's business across the world. Located in the heart of Dublin city centre, the office is situated between numerous bus routes as well as two DART stations and of course the Luas which is within walking distance. Whether it's the fantastic food or the groups we have to burn off those calories, you'll find it easy to settle in to the @TwitterDublin team.",benefits_perks
5750a1fe76b6e23d,2020,#TweepLife,"""I'm a Tweep"" = ""I work at Twitter"" Being a Tweep means a lot of things. It means having a say in what the future of Twitter looks like and how to get there. It means finding out who you are and what you have to offer the world. Showing up for what’s important to you. It means being okay with being a work in progress, because that's the only way to keep moving forward. All voices welcome. All voices needed. Our goal is for the team that makes Twitter to be as diverse as the people who use it.",mission_brand
980430fdf0f5bdce,2017,@NYTMinusContext,All Tweets Verbatim From New York Times content. Not Affiliated with NYT. Follow @NYTPlusContext for context. Buy me donuts: https://t.co/YQmhLTCa3n,navigation_junk
6b604e93e03fea01,2020,Melba,"This page and certain other Twitter sites place and read third party cookies on your browser that are used for non-essential purposes including targeting of ads. Through these cookies, Google , LinkedIn and Glassdoor collect personal data about you for their own purposes. Learn more .",legal_boilerplate
2c33838d2ebe4fef,2022,Internships,"Are there internships for undergrad first-year students? No, but we do have #EarlyBird, a five-day virtual program for first year computer science students who identify as black, Hispanic/Latinx and/or Native American. Learn more about #EarlyBird in the above programs section. How about undergrad second-year students? Second-year students can apply to Twitter Academy, which is a 12-week summer internship designed for historically underrepresented second-year computer science students (black, Hispanic/Latinx and/or Native American) interested in gaining hands-on and real-life experience in the tech industry. To learn more please check out the above programs section. I’ve already interned at Twitter once. Can I apply for another opportunity later? Absolutely. I applied and didn’t get it — what now? Try again! You can submit once per season. If you reapply in Fall 2022 for 2023 opportunities, your resume should show new experiences (like a new internship or extracurricular project). What if I’m not enrolled in school right now? If you aren't enrolled in school when you apply, you aren't eligible for our intern opportunities. If you are a college graduate with 0-2 years of work experience, visit our Early Career s ection above. This role is for mid to entry-level candidates interested in Engineering roles!",process_logistics
6ea97e41f411feec,2019,@wkamaubell,"""Absorb what is useful Reject what is useless. Add what is essentially your own."" - @brucelee",navigation_junk
7d4f8807f8ee4235,2016,Perks of working in Gurugram,"Based out of One Horizon Center on Golf Course Road, Twitter Gurugram is centrally located in the heart of the city — among the HQs of several Fortune 500 companies. Enjoy healthy snacks in the office, and explore the dining scene after a busy day — novel dining concepts, street food, and stylish restaurants are all close by. Explore theatres, exhibitions, and art in Gurugram and NCR during weekends to recharge your batteries and start afresh.",benefits_perks
602dcb4b88c3ff72,2019,@wkamaubell,#UnitedShades returns on @CNN this spring / Watch #PrivateSchoolNegro on @Netflix NOW! / My book The Awkward Thoughts of W. Kamau Bell in papaerback NOW!,navigation_junk
